id,district_id,name_current,name_old,is_merged
5548,396,Xã Phong Niên,,False
5549,396,Xã Gia Phú,,False
5550,396,Xã Xuân Quang,,False
5551,396,Xã Sơn Hải,,False
5552,396,Xã Xuân Giao,,False
5553,396,Xã Trì Quang,,False
5554,396,Xã Sơn Hà,,False
5555,396,Xã Phú Nhuận,,False
5556,397,Thị trấn Phố Ràng,,False
5557,397,Xã Tân Tiến,,False
5558,397,Xã Nghĩa Đô,,False
5559,397,Xã Vĩnh Yên,,False
5560,397,Xã Điện Quan,,False
5561,397,Xã Xuân Hoà,,False
5562,397,Xã Tân Dương,,False
5563,397,Xã Thượng Hà,,False
5564,397,Xã Kim Sơn,,False
5565,397,Xã Cam Cọn,,False
5566,397,Xã Minh Tân,,False
5567,397,Xã Xuân Thượng,,False
5568,397,Xã Việt Tiến,,False
5569,397,Xã Yên Sơn,,False
5570,397,Xã Bảo Hà,,False
5571,397,Xã Lương Sơn,,False
5572,397,Xã Phúc Khánh,,False
5573,398,Phường Sa Pa,,False
5574,398,Phường Sa Pả,,False
5575,398,Phường Ô Quý Hồ,,False
5576,398,Xã Ngũ Chỉ Sơn,,False
5577,398,Phường Phan Si Păng,,False
5578,398,Xã Trung Chải,,False
5579,398,Xã Tả Phìn,,False
5580,398,Phường Hàm Rồng,,False
5581,398,Xã Hoàng Liên,,False
5582,398,Xã Thanh Bình,,False
5583,398,Phường Cầu Mây,,False
5584,398,Xã Mường Hoa,,False
5585,398,Xã Tả Van,,False
5586,398,Xã Mường Bo,,False
5587,398,Xã Bản Hồ,,False
5588,398,Xã Liên Minh,,False
5589,399,Thị trấn Khánh Yên,,False
5590,399,Xã Võ Lao,,False
5591,399,Xã Sơn Thuỷ,,False
5592,399,Xã Nậm Mả,,False
5593,399,Xã Tân Thượng,,False
5594,399,Xã Nậm Rạng,,False
5595,399,Xã Nậm Chầy,,False
5596,399,Xã Tân An,,False
5597,399,Xã Khánh Yên Thượng,,False
5598,399,Xã Nậm Xé,,False
5599,399,Xã Dần Thàng,,False
5600,399,Xã Chiềng Ken,,False
5601,399,Xã Làng Giàng,,False
5602,399,Xã Hoà Mạc,,False
5603,399,Xã Khánh Yên Trung,,False
5604,399,Xã Khánh Yên Hạ,,False
5605,399,Xã Dương Quỳ,,False
5606,399,Xã Nậm Tha,,False
5607,399,Xã Minh Lương,,False
5608,399,Xã Thẩm Dương,,False
5609,399,Xã Liêm Phú,,False
5610,399,Xã Nậm Xây,,False
5611,400,Phường 5,,False
5612,400,Phường 2,,False
5613,400,Phường 4,,False
5614,400,Phường Tân Khánh,,False
5615,400,Phường 1,,False
5616,400,Phường 3,,False
5617,400,Phường 7,,False
5618,400,Phường 6,,False
5619,400,Xã Hướng Thọ Phú,,False
5620,400,Xã Nhơn Thạnh Trung,,False
5621,400,Xã Lợi Bình Nhơn,,False
5622,400,Xã Bình Tâm,,False
5623,400,Phường Khánh Hậu,,False
5624,400,Xã An Vĩnh Ngãi,,False
5625,401,Phường 1,,False
5626,401,Phường 2,,False
5627,401,Xã Thạnh Trị,,False
5628,401,Xã Bình Hiệp,,False
5629,401,Xã Bình Tân,,False
5630,401,Xã Tuyên Thạnh,,False
5631,401,Phường 3,,False
5632,401,Xã Thạnh Hưng,,False
5633,402,Thị trấn Tân Hưng,,False
5634,402,Xã Hưng Hà,,False
5635,402,Xã Hưng Điền B,,False
5636,402,Xã Hưng Điền,,False
5637,402,Xã Thạnh Hưng,,False
5638,402,Xã Hưng Thạnh,,False
5639,402,Xã Vĩnh Thạnh,,False
5640,402,Xã Vĩnh Châu B,,False
5641,402,Xã Vĩnh Lợi,,False
5642,402,Xã Vĩnh Đại,,False
5643,402,Xã Vĩnh Châu A,,False
5644,402,Xã Vĩnh Bửu,,False
5645,403,Thị trấn Vĩnh Hưng,,False
5646,403,Xã Hưng Điền A,,False
5647,403,Xã Khánh Hưng,,False
5648,403,Xã Thái Trị,,False
5649,403,Xã Vĩnh Trị,,False
5650,403,Xã Thái Bình Trung,,False
5651,403,Xã Vĩnh Bình,,False
5652,403,Xã Vĩnh Thuận,,False
5653,403,Xã Tuyên Bình,,False
5654,403,Xã Tuyên Bình Tây,,False
5655,404,Xã Bình Hòa Tây,,False
5656,404,Xã Bình Thạnh,,False
5657,404,Xã Bình Hòa Trung,,False
5658,404,Xã Bình Hòa Đông,,False
5659,404,Thị trấn Bình Phong Thạnh,,False
5660,404,Xã Tân Lập,,False
5661,404,Xã Tân Thành,,False
5662,405,Thị trấn Tân Thạnh,,False
5663,405,Xã Bắc Hòa,,False
5664,405,Xã Hậu Thạnh Tây,,False
5665,405,Xã Nhơn Hòa Lập,,False
5666,405,Xã Tân Lập,,False
5667,405,Xã Hậu Thạnh Đông,,False
5668,405,Xã Nhơn Hoà,,False
5669,405,Xã Kiến Bình,,False
5670,405,Xã Tân Thành,,False
5671,405,Xã Tân Bình,,False
5672,405,Xã Tân Ninh,,False
5673,405,Xã Nhơn Ninh,,False
5674,405,Xã Tân Hòa,,False
5675,406,Thị trấn Thạnh Hóa,,False
5676,406,Xã Tân Hiệp,,False
5677,406,Xã Thuận Bình,,False
5678,406,Xã Thạnh Phước,,False
5679,406,Xã Thạnh Phú,,False
5680,406,Xã Thuận Nghĩa Hòa,,False
5681,406,Xã Thủy Đông,,False
5682,406,Xã Thủy Tây,,False
5683,406,Xã Tân Tây,,False
5684,406,Xã Tân Đông,,False
5685,406,Xã Thạnh An,,False
5686,407,Thị trấn Đông Thành,,False
5687,407,Xã Mỹ Quý Đông,,False
5688,407,Xã Mỹ Thạnh Bắc,,False
5689,407,Xã Mỹ Quý Tây,,False
5690,407,Xã Mỹ Thạnh Tây,,False
5691,407,Xã Mỹ Thạnh Đông,,False
5692,407,Xã Bình Thành,,False
5693,407,Xã Bình Hòa Bắc,,False
5694,407,Xã Bình Hòa Hưng,,False
5695,407,Xã Bình Hòa Nam,,False
5696,407,Xã Mỹ Bình,,False
5697,408,Thị trấn Hậu Nghĩa,,False
5698,408,Thị trấn Hiệp Hòa,,False
5699,408,Thị trấn Đức Hòa,,False
5700,408,Xã Lộc Giang,,False
5701,408,Xã An Ninh Đông,,False
5702,408,Xã An Ninh Tây,,False
5703,408,Xã Tân Mỹ,,False
5704,408,Xã Hiệp Hòa,,False
5705,408,Xã Đức Lập Thượng,,False
5706,408,Xã Đức Lập Hạ,,False
5707,408,Xã Tân Phú,,False
5708,408,Xã Mỹ Hạnh Bắc,,False
5709,408,Xã Đức Hòa Thượng,,False
5710,408,Xã Hòa Khánh Tây,,False
5711,408,Xã Hòa Khánh Đông,,False
5712,408,Xã Mỹ Hạnh Nam,,False
5713,408,Xã Hòa Khánh Nam,,False
5714,408,Xã Đức Hòa Đông,,False
5715,408,Xã Đức Hòa Hạ,,False
5716,408,Xã Hựu Thạnh,,False
5717,409,Thị trấn Bến Lức,,False
5718,409,Xã Thạnh Lợi,,False
5719,409,Xã Lương Bình,,False
5720,409,Xã Thạnh Hòa,,False
5721,409,Xã Lương Hòa,,False
5722,409,Xã Tân Hòa,,False
5723,409,Xã Tân Bửu,,False
5724,409,Xã An Thạnh,,False
5725,409,Xã Bình Đức,,False
5726,409,Xã Mỹ Yên,,False
5727,409,Xã Thanh Phú,,False
5728,409,Xã Long Hiệp,,False
5729,409,Xã Thạnh Đức,,False
5730,409,Xã Phước Lợi,,False
5731,409,Xã Nhựt Chánh,,False
5732,410,Thị trấn Thủ Thừa,,False
5733,410,Xã Long Thạnh,,False
5734,410,Xã Tân Thành,,False
5735,410,Xã Long Thuận,,False
5736,410,Xã Mỹ Lạc,,False
5737,410,Xã Mỹ Thạnh,,False
5738,410,Xã Bình An,,False
5739,410,Xã Nhị Thành,,False
5740,410,Xã Mỹ An,,False
5741,410,Xã Bình Thạnh,,False
5742,410,Xã Mỹ Phú,,False
5743,410,Xã Tân Long,,False
5744,411,Thị trấn Tân Trụ,,False
5745,411,Xã Tân Bình,,False
5746,411,Xã Quê Mỹ Thạnh,,False
5747,411,Xã Lạc Tấn,,False
5748,411,Xã Bình Trinh Đông,,False
5749,411,Xã Tân Phước Tây,,False
5750,411,Xã Bình Lãng,,False
5751,411,Xã Bình Tịnh,,False
5752,411,Xã Đức Tân,,False
5753,411,Xã Nhựt Ninh,,False
5754,412,Thị trấn Cần Đước,,False
5755,412,Xã Long Trạch,,False
5756,412,Xã Long Khê,,False
5757,412,Xã Long Định,,False
5758,412,Xã Phước Vân,,False
5759,412,Xã Long Hòa,,False
5760,412,Xã Long Cang,,False
5761,412,Xã Long Sơn,,False
5762,412,Xã Tân Trạch,,False
5763,412,Xã Mỹ Lệ,,False
5764,412,Xã Tân Lân,,False
5765,412,Xã Phước Tuy,,False
5766,412,Xã Long Hựu Đông,,False
5767,412,Xã Tân Ân,,False
5768,412,Xã Phước Đông,,False
5769,412,Xã Long Hựu Tây,,False
5770,412,Xã Tân Chánh,,False
5771,413,Thị trấn Cần Giuộc,,False
5772,413,Xã Phước Lý,,False
5773,413,Xã Long Thượng,,False
5774,413,Xã Long Hậu,,False
5775,413,Xã Phước Hậu,,False
5776,413,Xã Mỹ Lộc,,False
5777,413,Xã Phước Lại,,False
5778,413,Xã Phước Lâm,,False
5779,413,Xã Thuận Thành,,False
5780,413,Xã Phước Vĩnh Tây,,False
5781,413,Xã Phước Vĩnh Đông,,False
5782,413,Xã Long An,,False
5783,413,Xã Long Phụng,,False
5784,413,Xã Đông Thạnh,,False
5785,413,Xã Tân Tập,,False
5786,414,Thị trấn Tầm Vu,,False
5787,414,Xã Bình Quới,,False
5788,414,Xã Hòa Phú,,False
5789,414,Xã Phú Ngãi Trị,,False
5790,414,Xã Vĩnh Công,,False
5791,414,Xã Thuận Mỹ,,False
5792,414,Xã Hiệp Thạnh,,False
5793,414,Xã Phước Tân Hưng,,False
5794,414,Xã Thanh Phú Long,,False
5795,414,Xã Dương Xuân Hội,,False
5796,414,Xã An Lục Long,,False
5797,414,Xã Long Trì,,False
5798,414,Xã Thanh Vĩnh Đông,,False
5799,415,Phường Hạ Long,,False
5800,415,Phường Trần Tế Xương,,False
5801,415,Phường Vị Hoàng,,False
5802,415,Phường Vị Xuyên,,False
5803,415,Phường Quang Trung,,False
5804,415,Phường Cửa Bắc,,False
5805,415,Phường Nguyễn Du,,False
5806,415,Phường Bà Triệu,,False
5807,415,Phường Trường Thi,,False
5808,415,Phường Phan Đình Phùng,,False
5809,415,Phường Ngô Quyền,,False
5810,415,Phường Trần Hưng Đạo,,False
5811,415,Phường Trần Đăng Ninh,,False
5812,415,Phường Năng Tĩnh,,False
5813,415,Phường Văn Miếu,,False
5814,415,Phường Trần Quang Khải,,False
5815,415,Phường Thống Nhất,,False
5816,415,Phường Lộc Hạ,,False
5817,415,Phường Lộc Vượng,,False
5818,415,Phường Cửa Nam,,False
5819,415,Phường Lộc Hòa,,False
5820,415,Xã Nam Phong,,False
5821,415,Phường Mỹ Xá,,False
5822,415,Xã Lộc An,,False
5823,415,Xã Nam Vân,,False
5824,416,Thị trấn Mỹ Lộc,,False
5825,416,Xã Mỹ Hà,,False
5826,416,Xã Mỹ Tiến,,False
5827,416,Xã Mỹ Thắng,,False
5828,416,Xã Mỹ Trung,,False
5829,416,Xã Mỹ Tân,,False
5830,416,Xã Mỹ Phúc,,False
5831,416,Xã Mỹ Hưng,,False
5832,416,Xã Mỹ Thuận,,False
5833,416,Xã Mỹ Thịnh,,False
5834,416,Xã Mỹ Thành,,False
5835,417,Thị trấn Gôi,,False
5836,417,Xã Minh Thuận,,False
5837,417,Xã Hiển Khánh,,False
5838,417,Xã Tân Khánh,,False
5839,417,Xã Hợp Hưng,,False
5840,417,Xã Đại An,,False
5841,417,Xã Tân Thành,,False
5842,417,Xã Cộng Hòa,,False
5843,417,Xã Trung Thành,,False
5844,417,Xã Quang Trung,,False
5845,417,Xã Minh Tân,,False
5846,417,Xã Liên Bảo,,False
5847,417,Xã Thành Lợi,,False
5848,417,Xã Kim Thái,,False
5849,417,Xã Liên Minh,,False
5850,417,Xã Đại Thắng,,False
5851,417,Xã Tam Thanh,,False
5852,417,Xã Vĩnh Hào,,False
5853,418,Thị trấn Lâm,,False
5854,418,Xã Yên Trung,,False
5855,418,Xã Yên Thành,,False
5856,418,Xã Yên Tân,,False
5857,418,Xã Yên Lợi,,False
5858,418,Xã Yên Thọ,,False
5859,418,Xã Yên Nghĩa,,False
5860,418,Xã Yên Minh,,False
5861,418,Xã Yên Phương,,False
5862,418,Xã Yên Chính,,False
5863,418,Xã Yên Bình,,False
5864,418,Xã Yên Phú,,False
5865,418,Xã Yên Mỹ,,False
5866,418,Xã Yên Dương,,False
5867,418,Xã Yên Hưng,,False
5868,418,Xã Yên Khánh,,False
5869,418,Xã Yên Phong,,False
5870,418,Xã Yên Ninh,,False
5871,418,Xã Yên Lương,,False
5872,418,Xã Yên Hồng,,False
5873,418,Xã Yên Quang,,False
5874,418,Xã Yên Tiến,,False
5875,418,Xã Yên Thắng,,False
5876,418,Xã Yên Phúc,,False
5877,418,Xã Yên Cường,,False
5878,418,Xã Yên Lộc,,False
5879,418,Xã Yên Bằng,,False
5880,418,Xã Yên Đồng,,False
5881,418,Xã Yên Khang,,False
5882,418,Xã Yên Nhân,,False
5883,418,Xã Yên Trị,,False
5884,419,Thị trấn Liễu Đề,,False
5885,419,Thị trấn Rạng Đông,,False
5886,419,Xã Nghĩa Đồng,,False
5887,419,Xã Nghĩa Thịnh,,False
5888,419,Xã Nghĩa Minh,,False
5889,419,Xã Nghĩa Thái,,False
5890,419,Xã Hoàng Nam,,False
5891,419,Xã Nghĩa Châu,,False
5892,419,Xã Nghĩa Trung,,False
5893,419,Xã Nghĩa Sơn,,False
5894,419,Xã Nghĩa Lạc,,False
5895,419,Xã Nghĩa Hồng,,False
5896,419,Xã Nghĩa Phong,,False
5897,419,Xã Nghĩa Phú,,False
5898,419,Xã Nghĩa Bình,,False
5899,419,Thị trấn Quỹ Nhất,,False
5900,419,Xã Nghĩa Tân,,False
5901,419,Xã Nghĩa Hùng,,False
5902,419,Xã Nghĩa Lâm,,False
5903,419,Xã Nghĩa Thành,,False
5904,419,Xã Phúc Thắng,,False
5905,419,Xã Nghĩa Lợi,,False
5906,419,Xã Nghĩa Hải,,False
5907,419,Xã Nam Điền,,False
5908,420,Thị trấn Nam Giang,,False
5909,420,Xã Nam Mỹ,,False
5910,420,Xã Điền Xá,,False
5911,420,Xã Nghĩa An,,False
5912,420,Xã Nam Thắng,,False
5913,420,Xã Nam Toàn,,False
5914,420,Xã Hồng Quang,,False
5915,420,Xã Tân Thịnh,,False
5916,420,Xã Nam Cường,,False
5917,420,Xã Nam Hồng,,False
5918,420,Xã Nam Hùng,,False
5919,420,Xã Nam Hoa,,False
5920,420,Xã Nam Dương,,False
5921,420,Xã Nam Thanh,,False
5922,420,Xã Nam Lợi,,False
5923,420,Xã Bình Minh,,False
5924,420,Xã Đồng Sơn,,False
5925,420,Xã Nam Tiến,,False
5926,420,Xã Nam Hải,,False
5927,420,Xã Nam Thái,,False
5928,421,Thị trấn Cổ Lễ,,False
5929,421,Xã Phương Định,,False
5930,421,Xã Trực Chính,,False
5931,421,Xã Trung Đông,,False
5932,421,Xã Liêm Hải,,False
5933,421,Xã Trực Tuấn,,False
5934,421,Xã Việt Hùng,,False
5935,421,Xã Trực Đạo,,False
5936,421,Xã Trực Hưng,,False
5937,421,Xã Trực Nội,,False
5938,421,Thị trấn Cát Thành,,False
5939,421,Xã Trực Thanh,,False
5940,421,Xã Trực Khang,,False
5941,421,Xã Trực Thuận,,False
5942,421,Xã Trực Mỹ,,False
5943,421,Xã Trực Đại,,False
5944,421,Xã Trực Cường,,False
5945,421,Thị trấn Ninh Cường,,False
5946,421,Xã Trực Thái,,False
5947,421,Xã Trực Hùng,,False
5948,421,Xã Trực Thắng,,False
5949,422,Thị trấn Xuân Trường,,False
5950,422,Xã Xuân Châu,,False
5951,422,Xã Xuân Hồng,,False
5952,422,Xã Xuân Thành,,False
5953,422,Xã Xuân Thượng,,False
5954,422,Xã Xuân Phong,,False
5955,422,Xã Xuân Đài,,False
5956,422,Xã Xuân Tân,,False
5957,422,Xã Xuân Thủy,,False
5958,422,Xã Xuân Ngọc,,False
5959,422,Xã Xuân Bắc,,False
5960,422,Xã Xuân Phương,,False
5961,422,Xã Thọ Nghiệp,,False
5962,422,Xã Xuân Phú,,False
5963,422,Xã Xuân Trung,,False
5964,422,Xã Xuân Vinh,,False
5965,422,Xã Xuân Kiên,,False
5966,422,Xã Xuân Tiến,,False
5967,422,Xã Xuân Ninh,,False
5968,422,Xã Xuân Hòa,,False
5969,423,Thị trấn Ngô Đồng,,False
5970,423,Thị trấn Quất Lâm,,False
5971,423,Xã Giao Hương,,False
5972,423,Xã Hồng Thuận,,False
5973,423,Xã Giao Thiện,,False
5974,423,Xã Giao Thanh,,False
5975,423,Xã Hoành Sơn,,False
5976,423,Xã Bình Hòa,,False
5977,423,Xã Giao Tiến,,False
5978,423,Xã Giao Hà,,False
5979,423,Xã Giao Nhân,,False
5980,423,Xã Giao An,,False
5981,423,Xã Giao Lạc,,False
5982,423,Xã Giao Châu,,False
5983,423,Xã Giao Tân,,False
5984,423,Xã Giao Yến,,False
5985,423,Xã Giao Xuân,,False
5986,423,Xã Giao Thịnh,,False
5987,423,Xã Giao Hải,,False
5988,423,Xã Bạch Long,,False
5989,423,Xã Giao Long,,False
5990,423,Xã Giao Phong,,False
5991,424,Thị trấn Yên Định,,False
5992,424,Thị trấn Cồn,,False
5993,424,Thị trấn Thịnh Long,,False
5994,424,Xã Hải Nam,,False
5995,424,Xã Hải Trung,,False
5996,424,Xã Hải Vân,,False
5997,424,Xã Hải Minh,,False
5998,424,Xã Hải Anh,,False
5999,424,Xã Hải Hưng,,False
6000,424,Xã Hải Bắc,,False
6001,424,Xã Hải Phúc,,False
6002,424,Xã Hải Thanh,,False
6003,424,Xã Hải Hà,,False
6004,424,Xã Hải Long,,False
6005,424,Xã Hải Phương,,False
6006,424,Xã Hải Đường,,False
6007,424,Xã Hải Lộc,,False
6008,424,Xã Hải Quang,,False
6009,424,Xã Hải Đông,,False
6010,424,Xã Hải Sơn,,False
6011,424,Xã Hải Tân,,False
6012,424,Xã Hải Phong,,False
6013,424,Xã Hải An,,False
6014,424,Xã Hải Tây,,False
6015,424,Xã Hải Lý,,False
6016,424,Xã Hải Phú,,False
6017,424,Xã Hải Giang,,False
6018,424,Xã Hải Cường,,False
6019,424,Xã Hải Ninh,,False
6020,424,Xã Hải Chính,,False
6021,424,Xã Hải Xuân,,False
6022,424,Xã Hải Châu,,False
6023,424,Xã Hải Triều,,False
6024,424,Xã Hải Hòa,,False
6025,425,Phường Đông Vĩnh,,False
6026,425,Phường Hà Huy Tập,,False
6027,425,Phường Lê Lợi,,False
6028,425,Phường Quán Bàu,,False
6029,425,Phường Hưng Bình,,False
6030,425,Phường Hưng Phúc,,False
6031,425,Phường Hưng Dũng,,False
6032,425,Phường Cửa Nam,,False
6033,425,Phường Quang Trung,,False
6034,425,Phường Đội Cung,,False
6035,425,Phường Lê Mao,,False
6036,425,Phường Trường Thi,,False
6037,425,Phường Bến Thủy,,False
6038,425,Phường Hồng Sơn,,False
6039,425,Phường Trung Đô,,False
6040,425,Xã Nghi Phú,,False
6041,425,Xã Hưng Đông,,False
6042,425,Xã Hưng Lộc,,False
6043,425,Xã Hưng Hòa,,False
6044,425,Phường Vinh Tân,,False
6045,425,Xã Nghi Liên,,False
6046,425,Xã Nghi Ân,,False
6047,425,Xã Nghi Kim,,False
6048,425,Xã Nghi Đức,,False
6049,425,Xã Hưng Chính,,False
6050,426,Phường Nghi Thuỷ,,False
6051,426,Phường Nghi Tân,,False
6052,426,Phường Thu Thuỷ,,False
6053,426,Phường Nghi Hòa,,False
6054,426,Phường Nghi Hải,,False
6055,426,Phường Nghi Hương,,False
6056,426,Phường Nghi Thu,,False
6057,427,Phường Hoà Hiếu,,False
6058,427,Phường Quang Phong,,False
6059,427,Phường Quang Tiến,,False
6060,427,Phường Long Sơn,,False
6061,427,Xã Nghĩa Tiến,,False
6062,427,Xã Nghĩa Mỹ,,False
6063,427,Xã Tây Hiếu,,False
6064,427,Xã Nghĩa Thuận,,False
6065,427,Xã Đông Hiếu,,False
6066,428,Thị trấn Kim Sơn,,False
6067,428,Xã Thông Thụ,,False
6068,428,Xã Đồng Văn,,False
6069,428,Xã Hạnh Dịch,,False
6070,428,Xã Tiền Phong,,False
6071,428,Xã Nậm Giải,,False
6072,428,Xã Tri Lễ,,False
6073,428,Xã Châu Kim,,False
6074,428,Xã Mường Nọc,,False
6075,428,Xã Châu Thôn,,False
6076,428,Xã Nậm Nhoóng,,False
6077,428,Xã Quang Phong,,False
6078,428,Xã Căm Muộn,,False
6079,429,Thị trấn Tân Lạc,,False
6080,429,Xã Châu Bính,,False
6081,429,Xã Châu Thuận,,False
6082,429,Xã Châu Hội,,False
6083,429,Xã Châu Nga,,False
6084,429,Xã Châu Tiến,,False
6085,429,Xã Châu Hạnh,,False
6086,429,Xã Châu Thắng,,False
6087,429,Xã Châu Phong,,False
6088,429,Xã Châu Bình,,False
6089,429,Xã Châu Hoàn,,False
6090,429,Xã Diên Lãm,,False
6091,430,Thị trấn Mường Xén,,False
6092,430,Xã Mỹ Lý,,False
6093,430,Xã Bắc Lý,,False
6094,430,Xã Keng Đu,,False
6095,430,Xã Đoọc Mạy,,False
6096,430,Xã Huồi Tụ,,False
6097,430,Xã Mường Lống,,False
6098,430,Xã Na Loi,,False
6099,430,Xã Nậm Cắn,,False
6100,430,Xã Bảo Nam,,False
6101,430,Xã Phà Đánh,,False
6102,430,Xã Bảo Thắng,,False
6103,430,Xã Hữu Lập,,False
6104,430,Xã Tà Cạ,,False
6105,430,Xã Chiêu Lưu,,False
6106,430,Xã Mường Típ,,False
6107,430,Xã Hữu Kiệm,,False
6108,430,Xã Tây Sơn,,False
6109,430,Xã Mường Ải,,False
6110,430,Xã Na Ngoi,,False
6111,430,Xã Nậm Càn,,False
6112,431,Thị trấn Thạch Giám,,False
6113,431,Xã Mai Sơn,,False
6114,431,Xã Nhôn Mai,,False
6115,431,Xã Hữu Khuông,,False
6116,431,Xã Yên Tĩnh,,False
6117,431,Xã Nga My,,False
6118,431,Xã Xiêng My,,False
6119,431,Xã Lưỡng Minh,,False
6120,431,Xã Yên Hòa,,False
6121,431,Xã Yên Na,,False
6122,431,Xã Lưu Kiền,,False
6123,431,Xã Xá Lượng,,False
6124,431,Xã Tam Thái,,False
6125,431,Xã Tam Đình,,False
6126,431,Xã Yên Thắng,,False
6127,431,Xã Tam Quang,,False
6128,431,Xã Tam Hợp,,False
6129,432,Thị trấn Nghĩa Đàn,,False
6130,432,Xã Nghĩa Mai,,False
6131,432,Xã Nghĩa Yên,,False
6132,432,Xã Nghĩa Lạc,,False
6133,432,Xã Nghĩa Lâm,,False
6134,432,Xã Nghĩa Sơn,,False
6135,432,Xã Nghĩa Lợi,,False
6136,432,Xã Nghĩa Bình,,False
6137,432,Xã Nghĩa Thọ,,False
6138,432,Xã Nghĩa Minh,,False
6139,432,Xã Nghĩa Phú,,False
6140,432,Xã Nghĩa Hưng,,False
6141,432,Xã Nghĩa Hồng,,False
6142,432,Xã Nghĩa Thịnh,,False
6143,432,Xã Nghĩa Trung,,False
6144,432,Xã Nghĩa Hội,,False
6145,432,Xã Nghĩa Thành,,False
6146,432,Xã Nghĩa Hiếu,,False
6147,432,Xã Nghĩa Đức,,False
6148,432,Xã Nghĩa An,,False
6149,432,Xã Nghĩa Long,,False
6150,432,Xã Nghĩa Lộc,,False
6151,432,Xã Nghĩa Khánh,,False
6152,433,Thị trấn Quỳ Hợp,,False
6153,433,Xã Yên Hợp,,False
6154,433,Xã Châu Tiến,,False
6155,433,Xã Châu Hồng,,False
6156,433,Xã Đồng Hợp,,False
6157,433,Xã Châu Thành,,False
6158,433,Xã Liên Hợp,,False
6159,433,Xã Châu Lộc,,False
6160,433,Xã Tam Hợp,,False
6161,433,Xã Châu Cường,,False
6162,433,Xã Châu Quang,,False
6163,433,Xã Thọ Hợp,,False
6164,433,Xã Minh Hợp,,False
6165,433,Xã Nghĩa Xuân,,False
6166,433,Xã Châu Thái,,False
6167,433,Xã Châu Đình,,False
6168,433,Xã Văn Lợi,,False
6169,433,Xã Nam Sơn,,False
6170,433,Xã Châu Lý,,False
6171,433,Xã Hạ Sơn,,False
6172,433,Xã Bắc Sơn,,False
6173,434,Thị trấn Cầu Giát,,False
6174,434,Xã Quỳnh Thắng,,False
6175,434,Xã Quỳnh Tân,,False
6176,434,Xã Quỳnh Châu,,False
6177,434,Xã Tân Sơn,,False
6178,434,Xã Quỳnh Văn,,False
6179,434,Xã Ngọc Sơn,,False
6180,434,Xã Quỳnh Tam,,False
6181,434,Xã Quỳnh Hoa,,False
6182,434,Xã Quỳnh Thạch,,False
6183,434,Xã Quỳnh Bảng,,False
6184,434,Xã Quỳnh Mỹ,,False
6185,434,Xã Quỳnh Thanh,,False
6186,434,Xã Quỳnh Hậu,,False
6187,434,Xã Quỳnh Lâm,,False
6188,434,Xã Quỳnh Đôi,,False
6189,434,Xã Quỳnh Lương,,False
6190,434,Xã Quỳnh Hồng,,False
6191,434,Xã Quỳnh Yên,,False
6192,434,Xã Quỳnh Bá,,False
6193,434,Xã Quỳnh Minh,,False
6194,434,Xã Quỳnh Diễn,,False
6195,434,Xã Quỳnh Hưng,,False
6196,434,Xã Quỳnh Giang,,False
6197,434,Xã Quỳnh Ngọc,,False
6198,434,Xã Quỳnh Nghĩa,,False
6199,434,Xã An Hòa,,False
6200,434,Xã Tiến Thủy,,False
6201,434,Xã Sơn Hải,,False
6202,434,Xã Quỳnh Thọ,,False
6203,434,Xã Quỳnh Thuận,,False
6204,434,Xã Quỳnh Long,,False
6205,434,Xã Tân Thắng,,False
6206,435,Xã Quỳnh Vinh,,False
6207,435,Xã Quỳnh Lộc,,False
6208,435,Phường Quỳnh Thiện,,False
6209,435,Xã Quỳnh Lập,,False
6210,435,Xã Quỳnh Trang,,False
6211,435,Phường Mai Hùng,,False
6212,435,Phường Quỳnh Dị,,False
6213,435,Phường Quỳnh Xuân,,False
6214,435,Phường Quỳnh Phương,,False
6215,435,Xã Quỳnh Liên,,False
6216,436,Thị trấn Diễn Châu,,False
6217,436,Xã Diễn Lâm,,False
6218,436,Xã Diễn Đoài,,False
6219,436,Xã Diễn Trường,,False
6220,436,Xã Diễn Yên,,False
6221,436,Xã Diễn Hoàng,,False
6222,436,Xã Diễn Hùng,,False
6223,436,Xã Diễn Mỹ,,False
6224,436,Xã Diễn Hồng,,False
6225,436,Xã Diễn Phong,,False
6226,436,Xã Diễn Hải,,False
6227,436,Xã Diễn Tháp,,False
6228,436,Xã Diễn Liên,,False
6229,436,Xã Diễn Vạn,,False
6230,436,Xã Diễn Kim,,False
6231,436,Xã Diễn Kỷ,,False
6232,436,Xã Diễn Xuân,,False
6233,436,Xã Diễn Thái,,False
6234,436,Xã Diễn Đồng,,False
6235,436,Xã Diễn Bích,,False
6236,436,Xã Diễn Hạnh,,False
6237,436,Xã Diễn Ngọc,,False
6238,436,Xã Diễn Quảng,,False
6239,436,Xã Diễn Nguyên,,False
6240,436,Xã Diễn Hoa,,False
6241,436,Xã Diễn Thành,,False
6242,436,Xã Diễn Phúc,,False
6243,436,Xã Diễn Cát,,False
6244,436,Xã Diễn Thịnh,,False
6245,436,Xã Diễn Tân,,False
6246,436,Xã Minh Châu,,False
6247,436,Xã Diễn Thọ,,False
6248,436,Xã Diễn Lợi,,False
6249,436,Xã Diễn Lộc,,False
6250,436,Xã Diễn Trung,,False
6251,436,Xã Diễn An,,False
6252,436,Xã Diễn Phú,,False
6253,437,Thị trấn Yên Thành,,False
